CFFcropid,INSTCODE,ACCENUMB,COLLNUMB,COLLCODE,COLLNAME,COLLINSTADDRESS,COLLMISSID,GENUS,SPECIES,SPAUTHOR,SUBTAXA,SUBTAUTHOR,CROPNAME,ACCENAME,ACQDATE,ORIGCTY,COLLSITE,lat,lon,COORDUNCERT,COORDDATUM,GEOREFMETH,ELEVATION,COLLDATE,BREDCODE,BREDNAME,SAMPSTAT,ANCEST,COLLSRC,DONORCODE,DONORNAME,DONORNUMB,OTHERNUMB,DUPLSITE,DUPLINSTNAME,STORAGE,MLSSTAT,UUID,HISTORIC,ACCEURL,REMARKS
10001000035,IND002,ICP 13787,PR 6484,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Manzinella,10.52,-61.049999,,,,,19850201,,,300,,21,,,,,,,12;13,,6fb9e16e-aa76-4ced-acd6-3acf3a8386ab,,,
10001000035,IND002,ICP 13788,PR 6485-1,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Manzinella,10.52,-61.049999,,,,,19850201,,,300,,21,,,,,,,12;13,,075761ac-01a0-4cda-b0e8-88d220c28593,,,
10001000035,IND002,ICP 13789,PR 6487,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Manzinella,10.52,-61.049999,,,,,19850201,,,300,,21,,,,,,,12;13,,91f71396-cf7e-414a-9e91-26cb7b0bcf08,,,
10001000035,IND002,ICP 13790,PR 6488,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Manzinella,10.52,-61.049999,,,,,19850201,,,300,,21,,,,,,,12;13,,9647819e-3e4a-49bb-8885-7bf8e43cd924,,,
10001000035,IND002,ICP 15415,ES 53,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Kaduna,10.520001,7.440001,,,,480,19930211,,,300,,21,,,,,,,12;13,,02d8eef1-4b05-49b3-9d92-e4a5a44a32ab,,,
10001000035,IND002,ICP 15416,ES 54,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Kaduna,10.520001,7.440001,,,,480,19930211,,,300,,21,,,,,,,12,,ed099051-ab94-4f51-8049-c225c3591c47,,,
10001000035,IND002,ICP 15417,ES 55,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Kaduna,10.520001,7.440001,,,,480,19930211,,,300,,21,,,,,,,12,,0337db5c-3b2f-43ea-80f5-83bfc101980e,,,
10001000035,IND002,ICP 15418,ES 56,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Kaduna,10.520001,7.440001,,,,480,19930212,,,300,,21,,,,,,,12;13,,7926626c-32a4-4270-b47d-ed95307a6d34,,,
10001000035,IND002,ICP 15419,ES 57,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Kaduna,10.520001,7.440001,,,,480,19930212,,,300,,21,,,,,,,12;13,,71180bc7-b867-4bfe-bf17-0325aa503f2e,,,
10001000035,IND002,ICP 15420,ES 58,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Kaduna,10.520001,7.440001,,,,480,19930212,,,300,,21,,,,,,,12;13,,336f532e-04c4-4a72-8076-b470b333e596,,,
10001000035,IND002,ICP 15421,ES 59,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Kaduna,10.520001,7.440001,,,,480,19930212,,,300,,21,,,,,,,12;13,,2bb35c31-2d29-4c7d-abf9-9110cf6fafe5,,,
10001000035,IND002,ICP 15422,ES 62,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Kaduna,10.520001,7.440001,,,,480,19930212,,,300,,21,,,,,,,12;13,,ef41423a-87c0-4858-b635-ecee15330d56,,,
10001000035,IND002,ICP 15442,PRAN 5,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19940427,NGA,Gidaya; Jama,10.520001,7.440001,,,,,19930217,,,300,,21,,,,,,,12;13,,dfb8b12b-1b38-4c2f-83f7-46b0d31d940a,,,
10001000035,IND002,ICP 15501,ES 60,IND002,,,ICRISAT-MISN-204,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19960626,NGA,Kaduna,10.520001,7.440001,,,,480,19930212,,,300,,21,,,,,,,12;13,,d3d341c0-9ed7-470d-9113-9c185e4387de,,,
10001000035,IND002,ICP 13759,PR 6452,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Piarco; Port-of-Spain,10.579999,-61.330001,,,,,19850124,,,300,,21,,,,,,,12;13,,a1e2f886-f87f-485e-978d-0efb0ad00ffc,,,
10001000035,IND002,ICP 13777,PR 6475-1,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Upper Canapo,10.579999,-61.279998,,,,,19850129,,,300,,21,,,,,,,12;13,,3b965859-3558-4f3d-bb43-1ac87c3d30ed,,,
10001000035,IND002,ICP 13778,PR 6475-2,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Upper Canapo,10.579999,-61.279998,,,,,19850129,,,300,,21,,,,,,,12;13,,dfa3ee68-e272-4839-ad67-24fff0c1dd2d,,,
10001000035,IND002,ICP 13779,PR 6476,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Upper Canapo,10.579999,-61.279998,,,,,19850129,,,300,,21,,,,,,,12,,9437c1b8-a40c-471b-aa25-3d1da5fbe553,,,
10001000035,IND002,ICP 13780,PR 6477-1,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Sanguichi Quito,10.579999,-61.279998,,,,,19850129,,,300,,21,,,,,,,12;13,,fe288cf1-5e31-44e7-8410-b2fc01620437,,,
10001000035,IND002,ICP 13781,PR 6477-2,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Sanguichi Quito,10.579999,-61.279998,,,,,19850129,,,300,,21,,,,,,,12;13,,3a41dbed-c840-4349-bb7b-afce55560d23,,,
10001000035,IND002,ICP 13782,PR 6479-2,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Sanguichi Quito,10.579999,-61.279998,,,,,19850129,,,300,,21,,,,,,,12;13,,03d03729-6165-461d-9159-6e9a73ddca1b,,,
10001000035,IND002,ICP 10003,JM 3497,IND002,,,ICRISAT-MISN-031,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19790605,IND,17N of Kumali; Udiki,10.585026,76.091308,,,,,19780121,,,300,,21,,,,,,,12;13,,0bdd45ec-f9a8-4541-aa87-c78075dabc28,,,
10001000035,IND002,ICP 13756,PR 6448,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Caroni,10.6,-61.380001,,,,,19850124,,,300,,21,,,,,,,12;13,,609c884b-59ed-445e-9d02-047bed1319c3,,,
10001000035,IND002,ICP 13757,PR 6449,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Chalivil,10.6,-61.380001,,,,,19850124,,,300,,21,,,,,,,12,,3ef31de7-cabc-4d96-8cbb-7e2f06838e4f,,,
10001000035,IND002,ICP 13758,PR 6451,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Bucal,10.6,-61.380001,,,,,19850124,,,300,,21,,,,,,,12;13,,e76dd539-82dc-438d-a02c-34fbebede453,,,
10001000035,ETH013,16535,PR 6457,,ICRISAT,,ICR-MI-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19900907,TTO,St Machel's road,10.63,-61.33,,,,30,19850124,,,100,,,IND002,,,ICP 13762,COL003;NOR051,,10,TRUE,3868c178-55ad-4347-9ae1-adf1328ba2ea,,,
10001000035,IND002,ICP 13755,PR 6447,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,El Dorado; Takarikua,10.63,-61.380001,,,,,19850124,,,300,,21,,,,,,,12;13,,d0d4677f-2919-4256-babd-ef066c1fffcb,,,
10001000035,IND002,ICP 13760,PR 6453,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Arouca,10.63,-61.330001,,,,,19850124,,,300,,21,,,,,,,12;13,,6d2f3d50-6fd0-4c69-b439-e713a95cfbc3,,,
10001000035,IND002,ICP 13761,PR 6454,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,St. Machel's road,10.63,-61.330001,,,,,19850124,,,300,,21,,,,,,,12;13,,3e16af4e-cede-4769-a7f1-051fdb94047a,,,
10001000035,IND002,ICP 13762,PR 6457,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,St. Machel's road,10.63,-61.330001,,,,,19850124,,,300,,21,,,,,,,12;13,,fdab9a29-180f-4c54-ad55-0e9cf8c8249e,,,
10001000035,IND002,ICP 13763,PR 6458,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,St. Machel's road,10.63,-61.330001,,,,,19850124,,,300,,21,,,,,,,12;13,,3dfcbf44-1806-4b0d-9a4a-9e88d55d721e,,,
10001000035,IND002,ICP 13749,PR 6443-1,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Pasha; Tunapunna,10.649999,-61.380001,,,,,19850121,,,300,,21,,,,,,,12;13,,7d66781f-ece6-4f2d-bf6d-652bc62ff12e,,,
10001000035,IND002,ICP 13750,PR 6443-2,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Pasha; Tunapunna,10.649999,-61.380001,,,,,19850121,,,300,,21,,,,,,,12,,1d23dfca-9fe5-4313-8cf8-0a40c351aa9d,,,
10001000035,IND002,ICP 13751,PR 6444-1,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Pasha; Tunapunna,10.649999,-61.380001,,,,,19850121,,,300,,21,,,,,,,12;13,,f3ad5fa2-a6cb-42fb-b84f-c06368b28f23,,,
10001000035,IND002,ICP 13752,PR 6444-2,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Pasha; Tunapunna,10.649999,-61.380001,,,,,19850121,,,300,,21,,,,,,,12;13,,975bb689-e896-4fcf-96b1-4ba954cc2681,,,
10001000035,IND002,ICP 13753,PR 6445,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Trin city,10.649999,-61.380001,,,,,19850121,,,300,,21,,,,,,,12;13,,3235e25f-ae1a-4d62-87f8-a1ba99785d45,,,
10001000035,IND002,ICP 13754,PR 6446,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Trin city,10.649999,-61.380001,,,,,19850124,,,300,,21,,,,,,,12;13,,957a6ca4-bc97-4e8a-b119-ce5bfd7879b2,,,
10001000035,IND002,ICP 13776,PR 6474,IND002,,,ICRISAT-MISN-111,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,TTO,Valencia Stretch,10.649999,-61.2,,,,,19850129,,,300,,21,,,,,,,12;13,,ba6be634-682e-4e30-ac8c-2db6e11f8b90,,,
10001000035,IND002,ICP 8401,ANM 596,IND002,,,ICRISAT-MISN-024,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19770607,IND,Tattamanagalam; Palakkad district,10.68,76.730003,,,,,19770223,,,300,,21,,,,,,,12;13,,57808274-628d-46c9-917f-b7bc19f704c5,,,
10001000035,IND002,ICP 8375,ANM 562,IND002,,,ICRISAT-MISN-024,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19770607,IND,Kulattur; Pudukottai,10.699999,78.550003,,,,,19770217,,,300,,21,,,,,,,12;13,,f1c00e5d-3de8-4a48-8a95-be207b34bdfa,,,
10001000035,ETH013,16532,PR 5193,,ICRISAT,,ICRI-MI-76,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19900907,IND,Chemmanur,10.77,76.65,,,,480,19810129,,,100,,,IND002,,,ICP 11916,,,10,TRUE,ae7c3edf-b3cc-4a93-a319-d43df7d65d17,,,
10001000035,IND002,ICP 10001,JM 3094,IND002,,,ICRISAT-MISN-031,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19790605,IND,"Chitalli, 27W of Palakkad; Palakkad district",10.770001,76.650001,,,,,19771231,,,300,,21,,,,,,,12;13,,1dea252b-7e8c-4f1c-a6a5-1764a97a1ae6,,,
10001000035,IND002,ICP 10942,PR 4790,IND002,,,ICRISAT-MISN-061,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19800611,IND,Payyallore; Palakkad district,10.770001,76.650001,,,,310,19800127,,,300,,26,,,,,,,12;13,,0035640c-6fa2-4711-8c60-c6fb3f514cdb,,,
10001000035,IND002,ICP 11902,PR 5180,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,d2ef2004-e130-4ab4-b185-773e8f15f35c,,,
10001000035,IND002,ICP 11903,PR 5181,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,6654fb6f-f78c-4285-b915-a756f5b50aeb,,,
10001000035,IND002,ICP 11904,PR 5182,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,4b3aa863-8b4c-44f4-a12e-ec13dab4307a,,,
10001000035,IND002,ICP 11905,PR 5183,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,d8d733a3-931c-4d36-9dd6-66bee504bc5b,,,
10001000035,IND002,ICP 11906,PR 5184,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,26,,,,,,,12;13,,23819018-ac76-4df7-99ba-718af698e528,,,
10001000035,IND002,ICP 11907,PR 5185,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,26,,,,,,,12;13,,0cba6c1f-292f-44c0-a4a8-27e78399ba22,,,
10001000035,IND002,ICP 11908,PR 5186,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,c40876bf-a28a-4906-97c7-492226fba030,,,
10001000035,IND002,ICP 11909,PR 5187,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,3303036f-0edb-4f51-a74d-71cdd0433913,,,
10001000035,IND002,ICP 11910,PR 5188,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,4dc70d59-0af3-4f4a-8d36-81be00f20c59,,,
10001000035,IND002,ICP 11911,PR 5189,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chindakki; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,101f3d30-7058-4b2e-97f0-26a139e42170,,,
10001000035,IND002,ICP 11912,PR 5190,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Kakkappadi; Palakkad district,10.770001,76.650001,,,,412,19810129,,,300,,21,,,,,,,12;13,,d815ecab-e5aa-4408-9997-e3c98ee6cb2f,,,
10001000035,IND002,ICP 11913,PR 5191,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Kalkandi; Palakkad district,10.770001,76.650001,,,,480,19810129,,,300,,21,,,,,,,12;13,,7056040f-2702-4182-b037-b8a284c1bd51,,,
10001000035,IND002,ICP 11914,PR 5191-1,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Kalkandi; Palakkad district,10.770001,76.650001,,,,480,19810129,,,300,,21,,,,,,,12;13,,b806efbe-a77a-445d-83b2-e195d697594a,,,
10001000035,IND002,ICP 11915,PR 5192,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chemmanur; Palakkad district,10.770001,76.650001,,,,480,19810129,,,300,,21,,,,,,,12;13,,a31cca54-8381-4360-83d7-537831f519e3,,,
10001000035,IND002,ICP 11916,PR 5193,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chemmanur; Palakkad district,10.770001,76.650001,,,,480,19810129,,,300,,21,,,,,,,12;13,,ba0473f8-a942-475d-86c7-222aee394a42,,,
10001000035,IND002,ICP 11917,PR 5194,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Chemmanur; Palakkad district,10.770001,76.650001,,,,480,19810129,,,300,,21,,,,,,,12;13,,0843e0b1-af59-46c3-839a-d4be145ec334,,,
10001000035,IND002,ICP 11918,PR 5195,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Pakulam; Palakkad district,10.770001,76.650001,,,,485,19810129,,,300,,21,,,,,,,12;13,,0e1d96ae-800c-4ca5-9bdc-7a2d9fbd17e1,,,
10001000035,IND002,ICP 11919,PR 5196,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Pakulam; Palakkad district,10.770001,76.650001,,,,485,19810129,,,300,,21,,,,,,,12;13,,3ba7e809-4bf6-4953-8f3e-bc81de61f54f,,,
10001000035,IND002,ICP 11920,PR 5197,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Pakulam; Palakkad district,10.770001,76.650001,,,,485,19810129,,,300,,21,,,,,,,12;13,,126fb4b7-8788-4dd7-852a-4c697faf2787,,,
10001000035,IND002,ICP 11921,PR 5199,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Karavadom; Palakkad district,10.770001,76.650001,,,,480,19810129,,,300,,21,,,,,,,12;13,,e9ea5968-4a38-41a6-bd24-31b37de76d88,,,
10001000035,IND002,ICP 11922,PR 5203,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Karavadom; Palakkad district,10.770001,76.650001,,,,480,19810129,,,300,,27,,,,,,,12;13,,6893677b-bd87-4ee4-b41f-4e409427ee1e,,,
10001000035,IND002,ICP 11923,PR 5204,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Karavangadi; Palakkad district,10.770001,76.650001,,,,520,19810129,,,300,,27,,,,,,,12;13,,2517da62-d7a2-4c70-9612-d59663eb5d33,,,
10001000035,IND002,ICP 11924,PR 5206,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Kammandikal; Palakkad district,10.770001,76.650001,,,,520,19810129,,,300,,27,,,,,,,12;13,,374cbf89-c7ba-42cf-88f1-1d7a7669774b,,,
10001000035,IND002,ICP 11925,PR 5208,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Mannanthora; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,f06f64fd-dd4a-4c96-9767-b9886d716c68,,,
10001000035,IND002,ICP 11926,PR 5209,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Mannanthora; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,729df2a5-860a-4595-8fe8-b9b064fe7396,,,
10001000035,IND002,ICP 11927,PR 5210,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Mannanthora; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,05e1014e-0135-45b2-864f-dea597203ca3,,,
10001000035,IND002,ICP 11928,PR 5211,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Kadathara North; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,3b0793c6-67d0-4b07-90cf-334330b48912,,,
10001000035,IND002,ICP 11929,PR 5212,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Pattimala; Palakkad district,10.770001,76.650001,,,,490,19810129,,,300,,21,,,,,,,12;13,,d3e22142-ade7-4474-88b4-77c84d65edda,,,
10001000035,IND002,ICP 11930,PR 5213,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Pattimala; Palakkad district,10.770001,76.650001,,,,490,19810129,,,300,,21,,,,,,,12;13,,d0c5fc65-150b-4c28-82db-f40ce4947b1c,,,
10001000035,IND002,ICP 11931,PR 5219,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Anakkatti; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,27,,,,,,,12;13,,4d127b3f-b7c5-44e4-b3fb-1ad45407a73f,,,
10001000035,IND002,ICP 11932,PR 5246,IND002,,,ICRISAT-MISN-076,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19820611,IND,Mukkali; Palakkad district,10.770001,76.650001,,,,500,19810129,,,300,,21,,,,,,,12;13,,6f298430-5f6d-4c20-b84a-e94b33ca0861,,,
10001000035,IND002,ICP 15648,PR 5226,IND002,,,ICRISAT-MISN-076,Cajanus,lineatus,(W.&A.) van der Maesen,,,pigeonpea,,19950706,IND,Mukkali; Palakkad district,10.770001,76.650001,,,,500,19810129,,,100,,10,,,,ICPW 047,,,12,,582f5d0c-aa01-4641-8667-5178b9ca907c,,,
10001000035,IND002,ICP 15649,PR 5227,IND002,,,ICRISAT-MISN-076,Cajanus,lineatus,(W.&A.) van der Maesen,,,pigeonpea,,19950706,IND,Silent valley; Palakkad district,10.770001,76.650001,,,,910,19810129,,,100,,10,,,,ICPW 048,,,12;13,,f1c0bbb9-40a3-4df6-9ff7-9328d46ce3d2,,,
10001000035,IND002,ICP 8398,ANM 592,IND002,,,ICRISAT-MISN-024,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19770607,IND,Vandithaualam; Palakkad district,10.770001,76.650001,,,,,19770223,,,300,,21,,,,,,,12;13,,74b19c52-0c8d-4a82-a0ff-e871454730fe,,,
10001000035,IND002,ICP 8399,ANM 594,IND002,,,ICRISAT-MISN-024,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19770607,IND,Vandithaualam; Palakkad district,10.770001,76.650001,,,,,19770223,,,300,,21,,,,,,,12;13,,ad47f37f-d5c6-45db-a9df-2b2e10a91284,,,
10001000035,IND002,ICP 8400,ANM 595,IND002,,,ICRISAT-MISN-024,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19770607,IND,Pattancheri; Palakkad district,10.770001,76.650001,,,,,19770223,,,300,,21,,,,,,,12;13,,12a90251-4a90-4d83-8eb6-6c4a47712369,,,
10001000035,IND002,ICP 10941,PR 4787,IND002,,,ICRISAT-MISN-061,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19800611,IND,Palakkad; Palakkad district,10.779167,76.654722,,,,85,19800127,,,300,,21,,,,,,,12;13,,b4a62b22-625c-4a72-84be-e25c9837dafa,,,
10001000035,IND002,ICP 15726,ANM 557-1,IND002,,,ICRISAT-MISN-024,Cajanus,scarabaeoides,(L.) Thouars,,,pigeonpea,,19950706,IND,Thanjavur,10.779999,79.139999,,,,,19770216,,,100,,10,,,,ICPW 125,,,12,,1605f20c-5b4b-49a7-8de7-baca74ac32a6,,,
10001000035,IND002,ICP 8370,ANM 557,IND002,,,ICRISAT-MISN-024,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19770607,IND,Thanjavur,10.779999,79.139999,,,,,19770216,,,300,,21,,,,,,,12;13,,1683bbfe-d412-4daa-b3b0-b7e5129954d3,,,
10001000035,IND002,ICP 12201,PR 5742,IND002,,,ICRISAT-MISN-087,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19830617,IND,Devaiyur; Tiruchchirapalli,10.8,78.690002,,,,,19820123,,,300,,21,,,,,,,12;13,,4274a511-5be9-488f-9fa9-2b645199f014,,,
10001000035,IND002,ICP 13687,RC 114,IND002,,,ICRISAT-MISN-118,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19860621,IND,Kalkothanur; Tiruchirappalli district,10.8,78.690002,,,,390,19850213,,,300,,21,,,,,,,12;13,,72442176-2d8d-45bf-b967-5e1195c305c9,,,
10001000035,IND002,ICP 15723,PR 5736,IND002,,,ICRISAT-MISN-087,Cajanus,scarabaeoides,(L.) Thouars,,,pigeonpea,,19950706,IND,Top Sangattapatty; Thiruchirapalli,10.8,78.690002,,,,,19820122,,,100,,10,,,,ICPW 122,,,12,,5feb5ba3-64bc-4273-b9fc-c612d7761fbe,,,
10001000035,IND002,ICP 8366,ANM 553,IND002,,,ICRISAT-MISN-024,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19770607,IND,Mangalamadi; Trichy,10.8,78.690002,,,,,19770216,,,300,,21,,,,,,,12;13,,692fe48f-3faa-47cc-bc7c-1980f31c0f0c,,,
10001000035,IND002,ICP 8368,ANM 555,IND002,,,ICRISAT-MISN-024,Cajanus,cajan,(L.) Millsp.,,,pigeonpea,,19770607,IND,Kunnam; Trichy,10.8,78.690002,,,,,19770216,,,300,,21,,,,,,,12;13,,32beb552-a1c2-490e-b4b7-f8fff9ee6833,,,
