"","temp","rain","ph","depth","texture","total","noraintotal","avetotal","lon","lat"
"1476",100,100,100,80,100,80,80,96,82.99,27.65
"1477",100,100,36,80,100,28.8,28.8,83.2,76.729323,27.816671
"1478",100,0,100,80,100,0,80,76,84.910003,27.86
"1479",100,0,100,80,100,0,80,76,83.54,27.86
"1480",100,100,36,80,100,28.8,28.8,83.2,79.050003,27.879999
"1481",100,100,86,80,100,68.8,68.8,93.2,79.900001,27.879999
"1482",100,100,21,80,100,16.8,16.8,80.2,77.360006,27.889999
"1483",100,100,57,80,100,45.6,45.6,87.4,78.069999,27.889999
"1484",100,100,93,80,100,74.4,74.4,94.6,80.800003,27.899999
"1485",100,90,36,80,100,25.92,28.8,81.2,76.989997,27.92
"1486",100,90,50,80,100,36,40,84,76.989997,27.933333
"1487",100,100,0,80,100,0,0,76,81.089996,28
"1488",100,100,0,80,100,0,0,76,81.69,28.03
"1489",100,100,93,80,100,74.4,74.4,94.6,81.61,28.03
"1490",100,100,86,80,100,68.8,68.8,93.2,81.620002,28.03
"1491",100,100,71,80,100,56.8,56.8,90.2,79.11,28.03
"1492",100,100,50,80,100,40,40,86,79.110001,28.040001
"1493",100,0,100,80,100,0,80,76,83.860006,28.079999
"1494",100,0,100,80,100,0,80,76,82.300003,28.12
"1495",100,0,100,80,100,0,80,76,84.410003,28.12
"1496",100,0,100,80,100,0,80,76,83.879997,28.120001
"1497",100,0,100,80,100,0,80,76,82.160003,28.2
"1498",100,0,86,80,100,0,68.8,73.2,81.360001,28.290001
"1499",100,100,43,80,100,34.4,34.4,84.6,77.319999,28.350003
"1500",100,100,71,80,100,56.8,56.8,90.2,79.410003,28.36
"1501",100,0,79,80,100,0,63.2,71.8,80.779998,28.559999
"1502",100,0,100,80,100,0,80,76,81.589996,28.600001
"1503",100,0,100,80,100,0,80,76,81.599998,28.600001
"1504",100,100,79,80,100,63.2,63.2,91.8,77.199996,28.600004
"1505",100,100,50,80,100,40,40,86,77.419998,28.659999
"1506",100,100,29,80,100,23.2,23.2,81.8,77.529998,28.680001
"1507",100,100,43,80,100,34.4,34.4,84.6,77.769996,28.729999
"1508",100,100,43,80,100,34.4,34.4,84.6,77.900001,28.790001
"1509",100,100,86,80,100,68.8,68.8,93.2,79.769996,28.829999
"1510",100,100,86,80,100,68.8,68.8,93.2,79.769996,28.84
"1511",100,100,79,80,100,63.2,63.2,91.8,78.230003,28.85
"1512",100,100,21,80,100,16.8,16.8,80.2,76.980003,28.92
"1513",100,100,43,80,100,34.4,34.4,84.6,77.699996,28.989999
"1514",67,100,100,80,100,53.6,53.6,89.4,79.64,29.6
"1515",80,100,100,80,100,64,64,92,79.639999,29.600003
"1516",69,100,100,50,100,34.5,34.5,83.8,79.650001,29.600003
"1517",64,100,100,50,100,32,32,82.8,79.510002,30.079999
"1518",100,100,100,50,100,50,50,90,78.769996,30.159999
"1519",100,100,100,50,100,50,50,90,78.77,30.16
"1520",100,100,21,80,100,16.8,16.8,80.2,76.389999,30.319999
"1521",100,100,100,50,100,50,50,90,79.330001,30.329999
"1522",100,0,100,80,100,0,80,76,78.040001,30.329999
"1523",100,100,29,80,100,23.2,23.2,81.8,76.400001,30.339999
"1524",100,100,50,80,100,40,40,86,76.830001,30.360001
"1525",100,100,86,50,100,43,43,87.2,78.480003,30.379999
"1526",100,0,100,80,100,0,80,76,78.089996,30.399999
"1527",73,100,100,50,100,36.5,36.5,84.6,79.349998,30.399999
"1528",70,0,100,80,100,0,56,70,78.129997,30.469999
"1529",70,0,100,80,100,0,56,70,78.13,30.47
"1530",100,0,100,50,100,0,50,70,78.440002,30.729999
"1531",100,0,100,80,100,0,80,76,78.430003,30.729999
"1532",100,100,57,80,100,45.6,45.6,87.4,76.489997,30.959999
"1533",100,100,57,80,100,45.6,45.6,87.4,75.910003,31.53
"1534",76,0,100,80,100,0,60.8,71.2,75.980003,32.529998
"1535",100,0,36,80,100,0,28.8,63.2,70.6,32.99
